Time	Sample     	Program Temperature	Frequency     	Raw Dynamic	Raw Static	In-Phase     	Out-Of-Phase	Zero Displacement	Min Displacement	Max Displacement	Spring     	C*     	Measured     	Corrected     	Corrected     	Stiffness*	Total     	Stiffness     	Inertia     	Sample     	Ratio of     	Total     	Sample     	Total Applied	Static Force	Static     	Static Displacement	Static Displacement Corrected	Static Stress	Static     	Static Strain	Static     	Dynamic Force	Displacement	Dynamic     	Dynamic     	Storage Modulus	Loss Modulus	Tan Delta	Loss Viscosity	Storage     	Complex     	Shear Storage	Shear Loss	Complex     	Shear Complex 
          	Temperature		          	Force     	Force     	Angle     	Angle     	               	               	               	Stiffness     	          	Tan Delta     	Total Tan Delta	Total Delta	          	Stiffness'	Less Spring	          	Stiffness'	Sample to Total	Stiffness''	Stiffness''	Static Force	          	Force Corrected	Displacement	Displacement Co	          	Stress Correcte	          	Strain Correcte	          	Amplitude     	Stress     	Strain     		          	          	               	Viscosity     	Viscosity     	Modulus     	Modulus     	Modulus     	Modulus      
46.169512	114.1375	113.767911	1.000001	216	2209	601238.875	99239.625	42545718.125	40468.125	42358	0.000044	609374.013215	0.165059	0.152005	0.15085	18579.87223	18422.798837	16095.640827	1.863819	16097.504646	0.873693	2808.965937	2807.587042	0.844633	1.052349	0.073283	0.089258	0.05227	285406.089428	19874.944268	0.01531	0.008966	0.491967	0.029884	133425.549422	0.005126	25452498.395417	4439203.855414	0.174411	706520.677301	4050887.724701	4112038.76752	9426851.257562	1644149.576079	25836722.033544	9569156.30872
46.298732	113.8625	113.509471	1.000001	216	2209	601326.25	99094	42547645	40460.125	42362.625	0.000044	609436.526453	0.164792	0.15174	0.150591	18577.966391	18421.635065	16094.499247	1.863819	16096.363066	0.873687	2803.888951	2802.510069	0.844633	1.052206	0.073139	0.089197	0.052331	285367.085463	19835.940304	0.0153	0.008976	0.491963	0.029888	133424.514935	0.005127	25450693.391363	4431176.421362	0.174108	705243.072504	4050600.449611	4111536.427384	9426182.737542	1641176.452356	25833565.73488	9567987.309215
46.428993	113.6	113.248949	1.000001	216	2209	601403.5	99063.25	42549123.5	40465.375	42366.25	0.000044	609507.750002	0.16472	0.151668	0.150521	18575.795477	18419.674576	16092.555779	1.863819	16094.419597	0.873674	2802.259026	2800.880154	0.844633	1.052095	0.073029	0.08915	0.052378	285337.158202	19806.013042	0.015292	0.008984	0.491956	0.029892	133422.603135	0.005127	25447620.48465	4428599.289477	0.174028	704832.90955	4050111.381706	4110984.265916	9425044.623945	1640221.959066	25830096.399308	9566702.370114
46.560292	113.3375	112.98635	1.000001	216	2209	601450.875	99161.375	42551058.875	40468.875	42363	0.000044	609570.44985	0.16487	0.151817	0.150667	18573.884788	18417.362071	16090.265545	1.863819	16092.129364	0.873659	2804.669645	2803.290786	0.844633	1.051951	0.072884	0.089089	0.052439	285297.983906	19766.838746	0.015281	0.008995	0.491948	0.029894	133420.365736	0.005128	25443999.292353	4432410.849645	0.174203	705439.537711	4049535.051508	4110520.535743	9423703.441612	1641633.648017	25827182.694388	9565623.220144
46.691333	113.1625	112.72427	1.000001	216	2209	601427	98994.25	42552766.25	40476	42369.5	0.000044	609519.727213	0.164599	0.151547	0.150403	18575.430458	18419.643982	16092.567096	1.863819	16094.430914	0.873676	2800.024398	2798.645551	0.844633	1.051823	0.072757	0.089035	0.052493	285263.425414	19732.280255	0.015272	0.009004	0.491957	0.029893	133422.918542	0.005127	25447638.378749	4425066.05662	0.173889	704270.578521	4050114.229638	4110890.696782	9425051.251388	1638913.354304	25829508.486632	9566484.624679
46.819513	112.9625	112.467909	1.000001	216	2209	601423.125	98889.375	42554624.375	40475.875	42370	0.000044	609498.879222	0.164426	0.151374	0.150234	18576.065833	18420.750975	16093.695453	1.863819	16095.559272	0.873685	2797.003154	2795.62432	0.844633	1.051685	0.072618	0.088976	0.052552	285225.816501	19694.671341	0.015262	0.009014	0.491962	0.029893	133424.254849	0.005127	25449422.476559	4420289.049883	0.173689	703510.294888	4050398.177398	4111040.273518	9425712.028355	1637144.092549	25830448.305728	9566832.705825
46.948213	112.6625	112.210509	1.000001	216	2209	601569.375	98930.125	42556244.625	40477	42372.125	0.000044	609649.803223	0.164453	0.151402	0.150261	18571.46717	18416.101319	16089.064421	1.863819	16090.928239	0.873654	2796.8059	2795.427077	0.844633	1.051564	0.072497	0.088925	0.052603	285193.022973	19661.877813	0.015253	0.009023	0.491945	0.0299	133419.53942	0.005129	25442100.139508	4419977.179877	0.173727	703460.659275	4049232.792185	4109883.587701	9423000.05167	1637028.58514	25823180.628641	9564140.973571
47.077433	112.4	111.952068	1.000001	216	2209	601596.125	99026.125	42558014.625	40482.375	42373	0.000044	609691.783648	0.164606	0.151554	0.150409	18570.188429	18414.412262	16087.395699	1.863819	16089.259517	0.873643	2799.350147	2797.971335	0.844633	1.051432	0.072365	0.088869	0.052659	285157.199318	19626.054159	0.015243	0.009032	0.491939	0.029901	133417.938413	0.005129	25439461.647006	4424000.023194	0.173903	704100.914166	4048812.863394	4109579.50405	9422022.832224	1638518.527109	25821270.013202	9563433.338223
47.206393	112.2	111.694148	1.000001	216	2209	601678.5	98841	42559805	40477.625	42375.625	0.000044	609743.028368	0.164275	0.151225	0.150088	18568.627732	18413.76454	16086.768539	1.863819	16088.632357	0.87364	2793.175796	2791.796997	0.844633	1.051298	0.072232	0.088812	0.052715	285120.964119	19589.818959	0.015234	0.009042	0.491937	0.029905	133417.430218	0.00513	25438470.015615	4414237.495779	0.173526	702547.160902	4048655.040481	4109158.082881	9421655.561339	1634902.776215	25818622.143803	9562452.645853
47.336394	111.9	111.434147	1.000001	216	2209	601716.875	98932.125	42561734.875	40474	42376	0.000044	609795.67317	0.164416	0.151365	0.150225	18567.024667	18411.784351	16084.810504	1.863819	16086.674322	0.873628	2795.467807	2794.089021	0.844633	1.051154	0.072088	0.088751	0.052776	285081.90653	19550.761371	0.015223	0.009053	0.49193	0.029907	133415.538771	0.00513	25435374.0772	4417861.518952	0.17369	703123.941647	4048162.306969	4108771.26899	9420508.917481	1636245.007019	25816191.718526	9561552.488343
47.466654	111.6	111.173628	1.000001	216	2209	605131.625	102577.375	42557033.625	40461.875	42380.375	0.000044	613764.125244	0.169513	0.156441	0.155183	18446.974725	18278.312762	15951.284929	1.863819	15953.148747	0.872702	2868.205772	2866.826954	0.844633	1.051505	0.072438	0.0889	0.052628	285177.054022	19645.908863	0.015249	0.009027	0.491409	0.03008	133274.178335	0.005159	25224250.704256	4532870.780168	0.179703	721428.219571	4014561.00518	4078867.335463	9342315.07565	1678841.029692	25628299.61392	9491962.81997
47.595354	111.35	110.916228	1.000001	216	2209	600980.875	100130.375	42563944.125	40476.125	42379	0.000044	609265.216563	0.166612	0.153552	0.152362	18583.190043	18421.805119	16094.85662	1.863819	16096.720438	0.873698	2837.399213	2836.020442	0.844633	1.050989	0.071923	0.088681	0.052846	285037.19603	19506.050871	0.015211	0.009065	0.491969	0.029871	133426.245678	0.005124	25451258.449293	4484161.200835	0.176186	713675.855385	4050690.381303	4113079.842617	9426392.018257	1660800.444754	25843263.306475	9571579.002398
47.727954	111.0875	110.651027	1.000001	216	2209	602397.25	100226.5	42565484.5	40472	42383.5	0.000044	610678.146088	0.166379	0.15332	0.152136	18540.194009	18379.700587	16052.769754	1.863819	16054.633572	0.87341	2826.630717	2825.251956	0.844633	1.050874	0.071808	0.088632	0.052895	285006.022883	19474.877724	0.015203	0.009073	0.491807	0.029942	133382.211302	0.005136	25384712.987448	4467134.656548	0.175977	710965.998845	4040099.3505	4102179.349251	9401745.550907	1654494.31724	25774773.432464	9546212.382394
47.857954	110.7875	110.391027	1.000001	216	2209	601822.25	99769.75	42568053.75	40480.75	42380.5	0.000044	610036.083859	0.165779	0.152723	0.151552	18559.707541	18400.760792	16073.859412	1.863819	16075.72323	0.873556	2818.848832	2817.470089	0.844633	1.050682	0.071616	0.088551	0.052976	284954.029382	19422.884223	0.015189	0.009087	0.491889	0.029913	133404.579724	0.005131	25418058.80682	4454830.39134	0.175262	709007.715767	4045406.49828	4107067.771214	9414095.854378	1649937.181978	25805488.317848	9557588.26587
47.989514	110.45	110.127906	1.000001	216	2209	601635.75	99553.75	42570122.5	40485	42381.25	0.000044	609816.796109	0.165472	0.152416	0.151252	18566.381539	18408.245595	16081.367917	1.863819	16083.231735	0.873609	2814.340771	2812.962042	0.844633	1.050528	0.071462	0.088486	0.053042	284912.165668	19381.020509	0.015178	0.009098	0.491919	0.029904	133412.626927	0.005129	25429930.846495	4447702.513015	0.1749	707873.279597	4047295.990582	4108733.310322	9418492.906109	1647297.227043	25815953.21699	9561464.154441
48.120815	110.25	109.865306	1.000001	216	2209	601847.625	99712.375	42572169.625	40487.25	42388	0.000044	610051.736696	0.165677	0.152621	0.151452	18559.231332	18400.56958	16073.715346	1.863819	16075.579165	0.873557	2816.938279	2815.559563	0.844633	1.050375	0.071309	0.088421	0.053107	284870.740658	19339.595499	0.015167	0.009109	0.49189	0.029914	133404.770329	0.005131	25417831.018406	4451809.572293	0.175145	708526.937865	4045370.244657	4106949.09124	9414011.488299	1648818.360109	25804742.628986	9557312.08481
48.253675	109.95	109.599586	1.000001	216	2209	601779.125	99600.375	42574170.375	40490.25	42388.375	0.000044	609965.859689	0.16551	0.152454	0.151289	18561.844283	18403.628937	16076.797604	1.863819	16078.661423	0.87358	2814.332547	2812.953846	0.844633	1.050226	0.07116	0.088358	0.05317	284830.255132	19299.109973	0.015156	0.00912	0.491903	0.029911	133408.169991	0.005131	25422704.517168	4447689.552912	0.17495	707871.216934	4046145.885461	4107600.051879	9415816.48784	1647292.427005	25808832.738548	9558826.940203
48.387835	109.675	109.331266	1.000001	216	2209	601970.875	99413.125	42576286.875	40495.375	42389.875	0.000044	610124.498582	0.165146	0.152092	0.150935	18557.018005	18399.830892	16073.023775	1.863819	16074.887593	0.873555	2807.062027	2805.68334	0.844633	1.050068	0.071002	0.088291	0.053237	284787.428516	19256.283357	0.015144	0.009132	0.491889	0.02992	133404.386213	0.005132	25416737.543021	4436193.82444	0.174538	706041.616373	4045196.212782	4106349.615407	9413606.497415	1643034.749793	25800976.00826	9555917.040096
48.520435	109.425	109.066065	1.000001	216	2209	602015	99518	42578028.75	40496.5	42397.75	0.000044	610185.129734	0.165308	0.152253	0.151093	18555.174084	18397.551446	16070.764249	1.863819	16072.628067	0.87354	2809.693003	2808.314328	0.844633	1.049938	0.070872	0.088236	0.053292	284752.183176	19221.038016	0.015135	0.009141	0.49188	0.029923	133402.159292	0.005133	25413164.903733	4440353.800138	0.174727	706703.696544	4044627.61003	4105903.386409	9412283.297679	1644575.481533	25798172.266553	9554878.617242
48.649135	109.175	108.808665	1.000001	216	2209	601988.75	99510.75	42579731	40496.125	42394	0.000044	610158.048781	0.165303	0.152249	0.151088	18555.997628	18398.383691	16071.615953	1.863819	16073.479771	0.873547	2809.731611	2808.352947	0.844633	1.049811	0.070745	0.088182	0.053346	284717.740374	19186.595214	0.015126	0.00915	0.491884	0.029921	133403.194289	0.005132	25414511.571837	4440414.862338	0.17472	706713.414887	4044841.938746	4106116.189322	9412782.063643	1644598.097162	25799509.347752	9555373.832501
48.778615	108.9125	108.549704	1.000001	216	2209	602020.5	99536.5	42581360.25	40498	42395.625	0.000044	610193.573592	0.165337	0.152283	0.151121	18554.917318	18397.215715	16070.466594	1.863819	16072.330412	0.87354	2810.178682	2808.80003	0.844633	1.04969	0.070623	0.08813	0.053397	284684.775335	19153.630176	0.015117	0.009159	0.49188	0.029923	133402.122937	0.005133	25412694.267904	4441121.76503	0.17476	706825.921855	4044552.706071	4105850.639757	9412108.988113	1644859.912974	25797840.8493	9554755.870111
48.912255	108.7	108.282424	1.000001	216	2209	602210.25	99521.5	42583123.25	40498	42394.875	0.000044	610378.336909	0.16526	0.152206	0.151047	18549.30069	18391.842293	16065.11331	1.863819	16066.977128	0.873504	2807.940314	2806.561673	0.844633	1.049558	0.070492	0.088074	0.053453	284649.104874	19117.959714	0.015107	0.009169	0.49186	0.029932	133396.648366	0.005134	25404229.946408	4437582.598079	0.174679	706262.646387	4043205.568532	4104426.65851	9408974.054225	1643549.1104	25788893.704165	9551442.112654
49.039915	108.4875	108.027104	1.000001	216	2209	602046.25	99401.25	42584940.5	40490.875	42398.5	0.000044	610196.931851	0.165106	0.152052	0.150896	18554.815199	18397.751374	16071.04314	1.863819	16072.906958	0.873546	2806.001149	2804.62252	0.844633	1.049423	0.070356	0.088017	0.05351	284612.337626	19081.192466	0.015097	0.009178	0.491884	0.029924	133403.024521	0.005133	25413605.870568	4434516.515082	0.174494	705774.664509	4044697.792026	4105812.721725	9412446.618729	1642413.524105	25797602.603093	9554667.630775
49.170956	108.275	107.765024	1.000001	216	2209	602208.875	99415.375	42586758.375	40496.75	42397.75	0.000044	610359.68569	0.165085	0.152031	0.150875	18549.867514	18392.88924	16066.201754	1.863819	16068.065572	0.873514	2804.868975	2803.490359	0.844633	1.049287	0.070221	0.087959	0.053568	284575.558588	19044.413429	0.015087	0.009188	0.491865	0.029932	133398.09235	0.005134	25405950.934423	4432726.402914	0.174476	705489.759534	4043479.472064	4104563.562891	9409611.457194	1641750.519598	25789753.900443	9551760.703868
49.303036	108	107.500863	1.000001	216	2209	602062.875	99510.125	42588604.125	40499.5	42399	0.000044	610231.079535	0.165282	0.152227	0.151068	18553.776898	18396.234212	16069.567782	1.863819	16071.4316	0.873538	2809.00918	2807.630576	0.844633	1.049149	0.070083	0.087901	0.053626	284538.216463	19007.071303	0.015077	0.009198	0.491879	0.029925	133401.779043	0.005133	25411273.114973	4439272.688465	0.174697	706531.632413	4044326.522736	4105577.178681	9411582.635175	1644175.069802	25796122.641325	9554119.496787
49.432256	107.7625	107.242423	1.000001	216	2209	602137.125	99588.625	42590745.125	40504.375	42406.75	0.000044	610317.140127	0.165392	0.152337	0.151175	18551.160637	18393.329959	16066.687943	1.863819	16068.551761	0.873519	2810.585706	2809.207116	0.844633	1.04899	0.069923	0.087833	0.053694	284494.902118	18963.756959	0.015066	0.00921	0.491869	0.029929	133398.932623	0.005134	25406719.669962	4441765.428474	0.174826	706928.363993	4043601.820028	4104931.593919	9409896.17406	1645098.306842	25792066.309422	9552617.151638
49.561216	107.4625	106.984502	1.000001	216	2209	602207.5	99602.75	42592527.75	40500.375	42409.875	0.000044	610388.876753	0.165396	0.152341	0.151179	18548.980391	18391.150571	16064.528872	1.863819	16066.39269	0.873505	2810.327509	2808.948932	0.844633	1.048857	0.06979	0.087777	0.05375	284458.838925	18927.693766	0.015056	0.00922	0.491861	0.029932	133396.812627	0.005134	25403305.864601	4441357.201258	0.174834	706863.392665	4043058.496461	4104385.198991	9408631.801704	1644947.111577	25788633.206117	9551345.631895
49.690176	107.175	106.726582	1.000001	216	2209	602161.375	99551.625	42594543.875	40509.875	42408.75	0.000044	610335.028965	0.165324	0.152269	0.151108	18550.616904	18392.976668	16066.377938	1.863819	16068.241756	0.873519	2809.279936	2807.901373	0.844633	1.048706	0.06964	0.087713	0.053814	284418.052927	18886.907768	0.015045	0.009231	0.491869	0.02993	133398.921015	0.005134	25406229.507413	4439700.857576	0.174749	706599.77759	4043523.808298	4104798.172134	9409714.632375	1644333.650954	25791227.994961	9552306.664801
49.824596	106.9	106.457742	1.000001	216	2209	602329.375	99580.375	42596521.375	40505.375	42412.75	0.000044	610505.468504	0.165325	0.152271	0.15111	18545.437985	18387.82226	16061.246048	1.863819	16063.109867	0.873485	2808.520018	2807.141468	0.844633	1.048559	0.069492	0.087651	0.053877	284378.04933	18846.90417	0.015034	0.009241	0.491849	0.029938	133393.69412	0.005135	25398115.243071	4438499.337403	0.174757	706408.549866	4042232.384041	4103493.107818	9406709.349285	1643888.643483	25783028.02753	9549269.639826
49.957457	106.65	106.192022	1.000001	216	2209	602552.875	99631.875	42598220.375	40509.875	42415	0.000044	610734.375721	0.16535	0.152295	0.151133	18538.487034	18380.843813	16054.28694	1.863819	16056.150759	0.873438	2807.894349	2806.51581	0.844633	1.048432	0.069366	0.087597	0.053931	284343.680421	18812.535262	0.015025	0.009251	0.491823	0.029949	133386.520246	0.005137	25387111.879606	4437510.082053	0.174794	706251.105112	4040481.145742	4101740.912414	9402634.029484	1643522.252612	25772018.650388	9545192.092736
50.089797	106.3625	105.927341	1.000001	216	2209	602243.125	99634.875	42600609.625	40514.25	42415.125	0.000044	610429.266931	0.16544	0.152384	0.151221	18547.753063	18389.810244	16063.280554	1.863819	16065.144372	0.873501	2810.922426	2809.543904	0.844633	1.048254	0.069187	0.087521	0.054006	284295.349773	18764.204613	0.015012	0.009263	0.491858	0.029934	133396.16881	0.005134	25401332.091883	4442297.938122	0.174884	707013.115469	4042744.361025	4104101.547726	9407900.774772	1645295.532638	25786850.971245	9550685.544905
50.219798	106.0625	105.66734	1.000001	216	2209	602156.25	99503.25	42602514.5	40513.875	42412.75	0.000044	610322.083964	0.165245	0.15219	0.151031	18551.010365	18393.585011	16067.076982	1.863819	16068.9408	0.873528	2807.922561	2806.544052	0.844633	1.048112	0.069045	0.087461	0.054066	284256.818299	18725.67314	0.015002	0.009274	0.491874	0.02993	133400.312756	0.005134	25407334.797211	4437554.735371	0.174656	706258.211903	4043699.720493	4104912.677682	9410123.998967	1643538.790878	25791947.455107	9552573.131521
50.347717	105.8125	105.4115	1.000001	216	2209	602242.875	99776.625	42604273.875	40514.625	42416.375	0.000044	610452.172889	0.165675	0.152619	0.15145	18547.057097	18388.469711	16061.981679	1.863819	16063.845497	0.873494	2815.0426	2813.664102	0.844633	1.047981	0.068914	0.087405	0.054122	284221.230806	18690.085646	0.014992	0.009283	0.491854	0.029934	133395.106575	0.005134	25399278.38186	4448812.571702	0.175155	708049.950784	4042417.503182	4103958.333468	9407140.141429	1647708.35989	25785951.128809	9550352.269929
50.482657	105.525	105.14162	1.000001	216	2209	602172.875	99640.375	42606035.375	40513.875	42422.875	0.000044	610360.856966	0.165468	0.152413	0.151249	18549.831917	18391.799157	16065.331139	1.863819	16067.194957	0.873518	2811.749877	2810.371391	0.844633	1.047849	0.068783	0.08735	0.054178	284185.601129	18654.455969	0.014983	0.009293	0.491868	0.02993	133398.769735	0.005134	25404574.365386	4443606.31668	0.174914	707221.350219	4043260.384471	4104645.730735	9409101.61681	1645780.117289	25790270.17664	9551951.917274
50.611878	105.25	104.88318	1.000001	216	2209	602128.125	99633.125	42608068.125	40521	42423.125	0.000044	610315.523736	0.165468	0.152413	0.151249	18551.209768	18393.168565	16066.723632	1.863819	16068.587451	0.873529	2811.964596	2810.586123	0.844633	1.047698	0.068631	0.087285	0.054242	284144.4859	18613.34074	0.014972	0.009304	0.491874	0.029928	133400.39933	0.005133	25406776.100674	4443945.839495	0.174912	707275.38691	4043610.801248	4105000.217405	9409917.074324	1645905.86648	25792497.483844	9552776.845868
50.740318	105	104.626299	1.000001	216	2209	602137.5	99628.75	42609679.25	40524.375	42425.375	0.000044	610324.058786	0.165458	0.152403	0.151239	18550.95034	18392.937692	16066.511048	1.863819	16068.374866	0.873528	2811.74832	2810.369858	0.844633	1.047577	0.068511	0.087234	0.054293	284111.899386	18580.754226	0.014963	0.009313	0.491874	0.029929	133400.308758	0.005134	25406439.97369	4443603.892637	0.174901	707220.96442	4043557.305019	4104938.144661	9409792.582848	1645779.219495	25792107.468979	9552632.395918
