Time,Sample     ,Program Temperature,Frequency     ,Raw Dynamic,Raw Static,In-Phase     ,Out-Of-Phase,Zero Displacement,Min Displacement,Max Displacement,Spring     ,C*     ,Measured     ,Corrected     ,Corrected     ,Stiffness*,Total     ,Stiffness     ,Inertia     ,Sample     ,Ratio of     ,Total     ,Sample     ,Total Applied,Static Force,Static     ,Static     ,Static     ,Static Stress,Static     ,Static Strain,Static     ,Dynamic Force,Displacement,Dynamic     ,Dynamic     ,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage     ,Complex     ,Shear Storage Modulus,Shear Loss Modulus,Complex     ,Shear Complex 
          ,Temperature,Temperature,          ,Force     ,Force     ,Angle     ,Angle     ,               ,               ,               ,Stiffness     ,          ,Tan Delta     ,Total Tan Delta,Total Delta,          ,Stiffness',Less Spring,          ,Stiffness',Sample to Total,Stiffness'',Stiffness'',Static Force,          ,Force Corrected,Displacement,Displacement Co,          ,Stress Correcte,          ,Strain Correcte,          ,Amplitude     ,Stress     ,Strain     ,Modulus     ,          ,          ,               ,Viscosity     ,Viscosity     ,Modulus     ,Modulus     ,Modulus     ,Modulus      
446.266817,320.3,319.949535,1.000001,35,2072,596710,12737,41707690,39768.875,41689.5,0.000045,596845.922554,0.021345,0.008609,0.008609,3073.822001,3075.249985,737.51287,1.863819,739.376688,0.240283,26.487472,25.102309,0.130345,0.400973,0.039104,0.115765,0.01424,123357.177295,12030.027133,0.020489,0.00252,0.021924,0.029679,6744.705614,0.005253,1285180.214694,43632.686069,0.033951,6944.352167,204542.621901,204660.470539,475992.672109,16160.254099,1285920.68011,476266.918559
446.397337,320.0875,319.688494,1.000001,35,2072,596798.375,12819.625,41708102.875,39765.75,41693.875,0.000045,596936.046145,0.021481,0.008744,0.008744,3073.357925,3074.781847,737.050397,1.863819,738.914216,0.240169,26.899463,25.514303,0.130345,0.400941,0.039072,0.115752,0.014227,123347.583262,12020.4331,0.020487,0.002518,0.021913,0.029683,6741.512494,0.005254,1284376.348061,44348.811847,0.034529,7058.327034,204414.682654,204536.506436,475694.943726,16425.485869,1285141.790064,475978.440765
446.529937,319.8,319.423295,1.000001,35,2072,596302.875,12536.875,41708255.625,39766.875,41698.875,0.000045,596434.650207,0.021024,0.008288,0.008288,3075.94156,3077.379947,739.650594,1.863819,741.514412,0.240811,25.517754,24.132595,0.130345,0.40093,0.039061,0.115747,0.014222,123344.033805,12016.883643,0.020486,0.002517,0.021972,0.029658,6759.527344,0.005249,1288895.994128,41947.135071,0.032545,6676.088607,205134.006097,205242.614036,477368.886714,15535.975952,1289578.398478,477621.629066
446.658914,319.6,319.16534,1.000001,35,2072,596596.5,13058.75,41708592,39765.625,41692.25,0.000045,596739.402724,0.021889,0.009152,0.009152,3074.370688,3075.784345,738.059606,1.863819,739.923425,0.240418,28.163556,26.7784,0.130345,0.400904,0.039035,0.115736,0.014212,123336.217477,12009.067315,0.020484,0.002515,0.021936,0.029673,6748.521104,0.005252,1286130.5489,46546.057534,0.036191,7408.02927,204693.872168,204827.879452,476344.647741,17239.280568,1286972.542164,476656.497098
446.788133,319.325,318.906903,1.000001,35,2072,596188.875,12622.125,41708727.625,39756.875,41697.75,0.000045,596322.473762,0.021171,0.008435,0.008435,3076.520187,3077.955348,740.23247,1.863819,742.096289,0.240955,25.975081,24.589926,0.130345,0.400894,0.039025,0.115732,0.014207,123333.065977,12005.915815,0.020484,0.002515,0.021985,0.029653,6763.567769,0.005248,1289907.408593,42742.064375,0.033136,6802.605434,205294.977581,205407.651417,477743.484664,15830.394213,1290615.359745,478005.688795
446.917873,319.0875,318.647423,1.000001,35,2072,596460.875,12738.375,41708498.375,39771.375,41691,0.000045,596596.883669,0.021357,0.00862,0.00862,3075.105114,3076.53404,738.808017,1.863819,740.671836,0.240603,26.533063,25.147906,0.130345,0.400911,0.039043,0.115739,0.014214,123338.393032,12011.24287,0.020485,0.002516,0.021953,0.029666,6753.701878,0.005251,1287431.432682,43711.941881,0.033953,6956.966111,204900.914088,205018.984418,476826.456549,16189.608104,1288173.291029,477101.2189
447.050213,318.7375,318.382743,1.000001,35,2072,596037.75,12877.5,41708796.25,39763,41694.75,0.000045,596176.844092,0.021605,0.008868,0.008868,3077.271696,3078.696018,740.974082,1.863819,742.837901,0.241137,27.317102,25.931947,0.130345,0.400889,0.03902,0.11573,0.014205,123331.47135,12004.321188,0.020483,0.002514,0.022002,0.029645,6768.699108,0.005247,1291196.474025,45074.758139,0.034909,7173.864884,205500.138554,205625.31771,478220.916306,16694.354866,1291982.998478,478512.221659
447.183594,318.3375,318.115981,1.000001,35,2072,596400,12618.5,41708928.25,39769.5,41687.5,0.000045,596533.474788,0.021158,0.008421,0.008421,3075.431985,3076.866444,739.146319,1.863819,741.010138,0.240687,25.92412,24.538967,0.130345,0.400879,0.03901,0.115726,0.014201,123328.404094,12001.253932,0.020482,0.002513,0.021961,0.029663,6756.057115,0.00525,1288019.466892,42653.487481,0.033116,6788.507995,204994.502565,205106.874392,477044.246997,15797.587956,1288725.52046,477305.748319
447.314374,318.2,317.85442,1.000001,35,2072,595697.625,12621.625,41708805.125,39771.625,41696,0.000045,595831.323319,0.021188,0.008451,0.008451,3079.056197,3080.493383,742.771569,1.863819,744.635387,0.24158,26.047714,24.66256,0.130345,0.400888,0.039019,0.11573,0.014205,123331.265123,12004.114962,0.020483,0.002514,0.022042,0.029628,6781.121238,0.005244,1294320.854825,42868.316217,0.03312,6822.699023,205997.398809,206110.352816,479378.09438,15877.154154,1295030.566346,479640.950498
447.447234,317.95,317.588701,1.000001,35,2072,596583.75,12737,41708956.5,39771.875,41685.25,0.000045,596719.701311,0.02135,0.008613,0.008613,3074.472192,3075.900684,738.180946,1.863819,740.044765,0.240449,26.506976,25.121823,0.130345,0.400877,0.039008,0.115725,0.0142,123327.747655,12000.597494,0.020482,0.002513,0.021939,0.029672,6749.37266,0.005252,1286341.461851,43666.604507,0.033946,6949.75045,204727.43998,204845.365366,476422.763649,16172.816484,1287082.409493,476697.188701
447.579053,317.5375,317.325061,1.000001,35,2072,595089,12445.5,41709057.5,39764.5,41692.25,0.000045,595219.126365,0.020914,0.008177,0.008177,3082.223079,3083.670377,745.952025,1.863819,747.815844,0.242362,25.228649,23.843497,0.130345,0.400869,0.039,0.115722,0.014197,123325.400745,11998.250583,0.020482,0.002513,0.022113,0.029598,6803.072542,0.005239,1299849.105563,41444.625889,0.031884,6596.11185,206877.246543,206982.375648,481425.594653,15349.86144,1300509.651732,481670.241382
447.708274,317.3375,317.066621,1.000001,35,2072,595988.5,12689,41709373,39774,41690.5,0.000045,596123.563411,0.021291,0.008554,0.008554,3077.546738,3078.97977,741.265746,1.863819,743.129565,0.24121,26.351179,24.96603,0.130345,0.400845,0.038976,0.115712,0.014187,123318.069578,11990.919416,0.02048,0.002511,0.022008,0.029643,6770.733081,0.005246,1291703.443065,43395.806223,0.033596,6906.651599,205580.825119,205696.809632,478408.682617,16072.520823,1292432.195832,478678.591049
447.838275,317.1625,316.806619,1.000001,35,2072,595355.875,12906.125,41709270.125,39770.875,41693.25,0.000045,595495.748062,0.021678,0.008941,0.008941,3080.791314,3082.217035,744.5016,1.863819,746.365418,0.242006,27.572848,26.187698,0.130345,0.400853,0.038984,0.115715,0.01419,123320.460045,11993.309884,0.020481,0.002512,0.022081,0.029611,6793.077311,0.005241,1297327.98433,45519.302296,0.035087,7244.616228,206475.997955,206603.054662,480491.846048,16859.00085,1298126.305799,480787.520666
447.971134,316.875,316.5409,1.000001,35,2072,596027.125,12290.625,41709283.625,39769.625,41688.375,0.000045,596153.833502,0.020621,0.007885,0.007884,3077.390474,3078.840322,741.125072,1.863819,742.98889,0.241175,24.28762,22.90247,0.130345,0.400852,0.038983,0.115715,0.01419,123320.146351,11992.996189,0.02048,0.002511,0.022005,0.029644,6769.7578,0.005247,1291458.923323,39808.938377,0.030825,6335.784303,205541.908624,205639.535021,478318.119749,14744.051251,1292072.32855,478545.30687
448.100627,316.6,316.281914,1.000001,35,2072,595367.875,12888.625,41709865.125,39765.875,41691.75,0.000045,595507.366232,0.021648,0.008911,0.008911,3080.731209,3082.157693,744.45042,1.863819,746.314238,0.241994,27.480364,26.095219,0.130345,0.400808,0.038939,0.115696,0.014171,123306.634307,11979.484145,0.020477,0.002508,0.02208,0.029612,6792.742197,0.005241,1297239.0238,45358.55569,0.034965,7219.032631,206461.839458,206588.009295,480458.897704,16799.465071,1298031.772894,480752.508479
448.230094,316.325,316.022979,1.000001,35,2072,595782.875,12255.625,41709934.625,39769,41698.125,0.000045,595908.91459,0.020571,0.007834,0.007834,3078.655283,3080.107581,742.401262,1.863819,744.26508,0.24149,24.142694,22.757549,0.130345,0.400803,0.038934,0.115694,0.014169,123305.019376,11977.869214,0.020477,0.002508,0.022034,0.029632,6778.597425,0.005245,1293677.188932,39557.038431,0.030577,6295.693213,205894.956281,205991.186159,479139.699604,14650.754974,1294281.819563,479363.636875
448.362695,316.0875,315.757778,1.000001,35,2072,595209.75,13311.5,41710356.75,39775.25,41694,0.000045,595358.583147,0.022364,0.009627,0.009627,3081.501099,3082.907839,745.207309,1.863819,747.071127,0.24218,29.695312,28.31017,0.130345,0.400771,0.038902,0.115681,0.014156,123295.210741,11968.060579,0.020474,0.002505,0.022097,0.029604,6797.977672,0.00524,1298554.643758,49208.571266,0.037895,7831.781155,206671.226711,206819.565676,480946.164355,18225.396765,1299486.6857,481291.365074
448.493475,315.775,315.496219,1.000001,35,2072,595002.125,12551.125,41710163.875,39773.25,41685.75,0.000045,595134.488577,0.021094,0.008358,0.008358,3082.661421,3084.104537,746.401361,1.863819,748.26518,0.242473,25.789184,24.404041,0.130345,0.400786,0.038917,0.115687,0.014162,123299.69244,11972.542278,0.020476,0.002507,0.022124,0.029594,6806.20258,0.005238,1300630.1389,42418.960706,0.032614,6751.181929,207001.551761,207111.614568,481714.866259,15710.726187,1301321.684459,481970.994244
448.621915,315.525,315.239339,1.000001,35,2072,595817.25,12633.75,41710663.75,39777.125,41689.25,0.000045,595951.1784,0.021204,0.008468,0.008467,3078.43695,3079.873117,742.176797,1.863819,744.040616,0.241435,26.092047,24.706908,0.130345,0.400748,0.038879,0.115671,0.014146,123288.077228,11960.927067,0.020473,0.002504,0.022029,0.029634,6777.06863,0.005245,1293287.026688,42945.401832,0.033206,6834.96757,205832.860081,205946.311136,478995.19507,15905.704382,1293999.861259,479259.207874
448.754255,315.3875,314.974658,1.000001,35,2072,595052.125,12542.625,41710406.125,39765.125,41692.625,0.000045,595184.298271,0.021078,0.008342,0.008342,3082.40344,3083.846719,746.146866,1.863819,748.010685,0.242411,25.737504,24.352363,0.130345,0.400767,0.038898,0.115679,0.014154,123294.063451,11966.91329,0.020474,0.002505,0.022118,0.029596,6804.456176,0.005238,1300187.776492,42329.13352,0.032556,6736.8855,206931.147653,207040.782203,481551.02833,15677.456859,1300876.631231,481806.159715
448.883996,315.1,314.715175,1.000001,35,2072,595302.375,12104.625,41710558.625,39766.875,41699.25,0.000045,595425.427427,0.020334,0.007597,0.007597,3081.15516,3082.61554,744.917778,1.863819,746.781597,0.242109,23.431526,22.046386,0.130345,0.400756,0.038887,0.115674,0.014149,123290.51993,11963.369768,0.020473,0.002504,0.02209,0.029608,6795.987046,0.00524,1298051.383743,38320.898719,0.029522,6098.955624,206591.130456,206681.137124,480759.771757,14192.925452,1298616.912764,480969.22695
449.013218,314.85,314.456733,1.000001,35,2072,595915,12582.75,41710559.5,39776.125,41693,0.000045,596047.82763,0.021115,0.008379,0.008378,3077.937781,3079.375777,741.678027,1.863819,743.541846,0.241313,25.813545,24.428405,0.130345,0.400756,0.038887,0.115674,0.014149,123290.499598,11963.349436,0.020473,0.002504,0.022018,0.029639,6773.618749,0.005246,1292420.067676,42461.310219,0.032854,6757.922058,205694.879378,205805.862192,478674.099139,15726.411192,1293117.393819,478932.368081
449.145816,314.575,314.191537,1.000001,35,2072,595171.375,12838.375,41710658.125,39772,41693.375,0.000045,595309.82647,0.021571,0.008834,0.008834,3081.753478,3083.183066,745.48667,1.863819,747.350488,0.242249,27.251209,25.866069,0.130345,0.400748,0.038879,0.115671,0.014146,123288.207932,11961.05777,0.020473,0.002504,0.022103,0.029602,6799.913021,0.005239,1299040.227253,44960.24987,0.03461,7155.640341,206748.509664,206872.302247,481126.010094,16651.944396,1299818.039608,481414.088744
449.275296,314.3,313.932576,1.000001,35,2072,594622.5,12795,41711449.75,39769.25,41694.5,0.000045,594760.144538,0.021518,0.008781,0.008781,3084.601658,3086.035445,748.349905,1.863819,750.213723,0.242953,27.112748,25.727615,0.130345,0.400689,0.03882,0.115646,0.014121,123269.813732,11942.663571,0.020468,0.002499,0.022167,0.029575,6819.659385,0.005234,1304017.085837,44719.589986,0.034294,7117.338161,207540.600681,207662.604803,482969.291051,16562.811106,1304783.660951,483253.20776
449.404256,314.1,313.674656,1.000001,35,2072,594945.625,12550.125,41710971.375,39766.375,41697.75,0.000045,595077.980053,0.021095,0.008358,0.008358,3082.95415,3084.397542,746.705441,1.863819,748.56926,0.242549,25.79263,24.407494,0.130345,0.400725,0.038856,0.115661,0.014136,123280.929227,11953.779066,0.020471,0.002502,0.02213,0.029591,6808.322051,0.005237,1301158.688941,42424.961836,0.032606,6752.137038,207085.673046,207195.722291,481910.625534,15712.948828,1301850.149285,482166.721958
449.533476,313.775,313.416215,1.000001,35,2072,594971.625,12440.875,41711522.875,39771.75,41695.25,0.000045,595101.680325,0.02091,0.008174,0.008173,3082.83137,3084.279352,746.594814,1.863819,748.458633,0.242522,25.222382,23.83725,0.130345,0.400683,0.038814,0.115644,0.014119,123268.114611,11940.964449,0.020468,0.002499,0.022128,0.029592,6807.576585,0.005238,1300966.397563,41433.767179,0.031848,6594.383634,207055.068947,207160.05279,481839.406505,15345.839696,1301626.031028,482083.715196
449.663738,313.5,313.155693,1.000001,35,2072,594981.25,12072.5,41711648.25,39771.625,41694.875,0.000045,595103.716261,0.020291,0.007554,0.007554,3082.820823,3084.283836,746.601018,1.863819,748.464836,0.242524,23.311512,21.92638,0.130345,0.400674,0.038805,0.11564,0.014115,123265.201421,11938.05126,0.020467,0.002498,0.022128,0.029592,6807.623117,0.005238,1300977.180619,38112.305734,0.029295,6065.757045,207056.785122,207145.614662,481843.400229,14115.66879,1301535.31352,482050.116118
449.795816,313.3,312.891535,1.000001,35,2072,594827.75,12043,41712018.75,39773.25,41693.625,0.000045,594949.649987,0.020246,0.00751,0.00751,3083.61914,3085.083967,747.406228,1.863819,749.270047,0.242722,23.180694,21.795565,0.130345,0.400646,0.038777,0.115628,0.014103,123256.592587,11929.442425,0.020465,0.002496,0.022146,0.029585,6813.180447,0.005236,1302376.792543,37884.923569,0.029089,6029.568078,207279.540102,207367.218808,482361.775016,14031.453174,1302927.694535,482565.812791
449.925558,313.0875,312.632052,1.000001,35,2072,595016.25,12400.25,41712501.75,39771.125,41689.5,0.000045,595145.447739,0.02084,0.008104,0.008104,3082.604656,3084.054173,746.383057,1.863819,748.246875,0.242471,25.005109,23.619985,0.130345,0.400609,0.03874,0.115613,0.014088,123245.369808,11918.219646,0.020462,0.002493,0.022123,0.029594,6806.147159,0.005238,1300598.321606,41056.118722,0.031567,6534.279063,206996.487885,207099.596329,481703.082076,15205.969897,1301246.171579,481943.026511
450.060497,312.8,312.362175,1.000001,35,2072,595079.625,12504.375,41712910.125,39772,41690.375,0.000045,595210.987369,0.021013,0.008276,0.008276,3082.265226,3083.710044,746.044526,1.863819,747.908345,0.242389,25.535121,24.15,0.130345,0.400578,0.038709,0.1156,0.014075,123235.881049,11908.730887,0.02046,0.002491,0.022116,0.029597,6803.82658,0.005238,1300009.890382,41977.387958,0.03229,6680.903499,206902.836222,207010.671484,481485.144586,15547.180725,1300687.439853,481736.088834
450.193097,312.6,312.096974,1.000001,35,2072,595138.125,12711.125,41713240.625,39772.5,41695,0.000045,595273.853388,0.021358,0.008622,0.008621,3081.939712,3083.375208,745.714221,1.863819,747.578039,0.242308,26.597271,25.212153,0.130345,0.400553,0.038684,0.115589,0.014064,123228.20179,11901.051629,0.020458,0.002489,0.022108,0.0296,6801.559828,0.005239,1299435.755415,43823.616323,0.033725,6974.739637,206811.459876,206929.03839,481272.502005,16230.969008,1300174.523592,481546.119849
450.325697,312.3,311.831774,1.000001,35,2072,594394.5,12608.75,41713248,39766.75,41695.75,0.000045,594528.218175,0.021213,0.008476,0.008476,3085.804966,3087.248055,749.587169,1.863819,751.450987,0.243258,26.181403,24.796285,0.130345,0.400553,0.038684,0.115589,0.014064,123228.030431,11900.880269,0.020458,0.002489,0.022195,0.029563,6828.225046,0.005232,1306167.690445,43100.757276,0.032998,6859.693138,207882.879764,207996.026618,483765.811276,15963.243436,1306878.613659,484029.11617
450.454658,312,311.573853,1.000001,35,2072,594091.25,12535.25,41713258.75,39767.25,41709.5,0.000045,594223.481376,0.0211,0.008363,0.008363,3087.387466,3088.835031,751.174292,1.863819,753.038111,0.243647,25.846124,24.461006,0.130345,0.400552,0.038683,0.115589,0.014064,123227.780652,11900.630491,0.020458,0.002489,0.022231,0.029548,6839.133312,0.00523,1308926.419518,42517.977034,0.032483,6766.940855,208321.944785,208431.821389,484787.562785,15747.398902,1309616.795129,485043.257455
450.588817,311.7125,311.305533,1.000001,35,2072,594164.25,12774.25,41713908,39772,41699.625,0.000045,594301.554298,0.0215,0.008763,0.008763,3086.981878,3088.418468,750.766629,1.863819,752.630447,0.243547,27.077086,25.691973,0.130345,0.400503,0.038634,0.115568,0.014043,123212.695269,11885.545107,0.020455,0.002486,0.022222,0.029552,6836.35229,0.00523,1308217.821133,44657.636752,0.034136,7107.478006,208209.167938,208330.443904,484525.118938,16539.865464,1308979.821101,484807.341149
450.718038,311.475,311.047093,1.000001,35,2072,593999,12414,41713674.5,39770,41697,0.000045,594128.706087,0.020899,0.008163,0.008162,3087.879965,3089.333142,751.678102,1.863819,753.541921,0.24377,25.229726,23.844612,0.130345,0.400521,0.038652,0.115576,0.014051,123218.120645,11890.970484,0.020456,0.002487,0.022242,0.029544,6842.606157,0.005229,1309802.139168,41446.563655,0.031643,6596.420254,208461.319785,208565.660181,485111.903395,15350.579132,1310457.729729,485354.714715
450.845439,311.2,310.792291,1.000001,35,2072,594430.875,11792.125,41713743.875,39772.75,41697.625,0.000045,594547.827652,0.019838,0.007102,0.007102,3085.70319,3087.17928,749.525191,1.863819,751.38901,0.243243,21.93506,20.549946,0.130345,0.400515,0.038646,0.115573,0.014049,123216.508714,11889.358552,0.020455,0.002486,0.022194,0.029565,6827.813887,0.005233,1306059.961937,35719.794683,0.027349,5684.977387,207865.734253,207943.45973,483725.911829,13229.553586,1306548.325898,483906.78737
450.974919,310.975,310.53333,1.000001,35,2072,594288.375,11848.625,41714295.125,39778.75,41694.875,0.000045,594406.47925,0.019938,0.007201,0.007201,3086.436962,3087.911567,750.265033,1.863819,752.128852,0.243425,22.248576,20.863466,0.130345,0.400474,0.038605,0.115556,0.014031,123203.700456,11876.550295,0.020452,0.002483,0.02221,0.029558,6832.916966,0.005231,1307345.950672,36264.754368,0.027739,5771.710345,208070.405555,208150.441527,484202.203953,13431.390507,1307848.831918,484388.456266
451.104138,310.7,310.274893,1.000001,35,2072,594915.125,12380.875,41714502.875,39784.5,41693.625,0.000045,595043.941251,0.020811,0.008075,0.008075,3083.130507,3084.581261,746.937574,1.863819,748.801393,0.24261,24.919842,23.534734,0.130345,0.400458,0.038589,0.115549,0.014025,123198.873427,11871.723265,0.020451,0.002482,0.022136,0.029589,6810.027941,0.005237,1301562.181283,40907.936385,0.03143,6510.69513,207149.890796,207252.180707,482060.067142,15151.08755,1302204.888259,482298.106763
451.233618,310.475,310.015932,1.000001,35,2072,594369.625,12737.125,41714649.375,39788.875,41699.875,0.000045,594506.085314,0.02143,0.008693,0.008693,3085.919848,3087.357294,749.715615,1.863819,751.579434,0.243291,26.851977,25.46687,0.130345,0.400447,0.038578,0.115545,0.01402,123195.469538,11868.319377,0.02045,0.002481,0.022198,0.029562,6829.150706,0.005232,1306390.955206,44266.363567,0.033884,7045.204993,207918.413426,208037.740699,483848.501928,16394.949469,1307140.711166,484126.189321
