	Time     	Sample     	Program     	Frequency     	Raw Dynamic	Raw Static	In-Phase     	Out-Of-Phase	Zero Displacement	Min Displacement	Max Displacement	Spring     	C*     	Measured     	Corrected     	Corrected     	Stiffness*	Total     	Stiffness     	Inertia     	Sample     	Ratio of     	Total     	Sample     	Total Applied	Static Force	Static     	Static     	Static     	Static Stress	Static     	Static Strain	Static     	Dynamic Force	Displacement	Dynamic     	Dynamic     	Storage     	Loss Modulus	Tan Delta     	Loss Viscosity	Storage     	Complex     	Shear Storage	Shear Loss	Complex     	Shear Complex 
	          	Temperature	Temperature	          	Force     	Force     	Angle     	Angle     	               	               	               	Stiffness     	          	Tan Delta     	Total Tan Delta	Total Delta	          	Stiffness'	Less Spring	          	Stiffness'	Sample to Total	Stiffness''	Stiffness''	Static Force	          	Force Corrected	Displacement	Displacement Co	          	Stress Correcte	          	Strain Correcte	          	Amplitude     	Stress     	Strain     	Modulus     	          	          	               	Viscosity     	Viscosity     	Modulus     	Modulus     	Modulus     	Modulus      
	383.330793	334.000000	316.961444	1.000001	35.000000	2072.000000	607609.250000	18646.750000	41775300.000000	39833.250000	41740.250000	0.000045	607895.305107	0.030689	0.017947	0.017946	3017.950810	3018.950455	682.135153	1.863819	683.998971	0.226429	54.209190	52.824573	0.130345	0.395868	0.034000	0.113626	0.012102	121786.928206	10459.778044	0.020111	0.002142	0.020660	0.030225	6355.829340	0.005349	1188922.992557	91819.362669	0.077229	14613.493864	189222.821326	189786.275356	440341.849095	34007.171359	1192463.281444	441653.067201 
	383.463394	334.300000	317.226646	1.000001	35.000000	2072.000000	608309.250000	18823.750000	41774660.500000	39833.750000	41738.750000	0.000045	608600.424909	0.030944	0.018203	0.018201	3014.454235	3015.437060	678.613095	1.863819	680.476913	0.225525	54.916886	53.532264	0.130345	0.395917	0.034048	0.113647	0.012122	121801.773022	10474.622860	0.020114	0.002145	0.020577	0.030260	6330.464529	0.005356	1182800.972015	93049.465865	0.078669	14809.270713	188248.472266	188830.087141	438074.434080	34462.765135	1186455.368945	439427.914424 
	383.592874	334.625000	317.485605	1.000001	35.000000	2072.000000	608668.125000	18864.375000	41773863.375000	39829.250000	41750.625000	0.000045	608960.385440	0.030993	0.018251	0.018249	3012.672371	3013.651074	676.816308	1.863819	678.680127	0.225063	55.030483	53.645855	0.130345	0.395977	0.034108	0.113672	0.012147	121820.277016	10493.126854	0.020119	0.002150	0.020535	0.030277	6317.488475	0.005359	1179677.808458	93246.909080	0.079044	14840.694752	187751.405742	188337.029229	436917.706836	34535.892252	1183357.392262	438280.515653 
	383.725474	334.837500	317.750805	1.000001	35.000000	2072.000000	609256.375000	18764.625000	41773396.125000	39832.625000	41744.125000	0.000045	609545.274471	0.030799	0.018058	0.018056	3009.781562	3010.768496	673.927399	1.863819	675.791218	0.224319	54.394867	53.010235	0.130345	0.396012	0.034143	0.113687	0.012162	121831.123590	10503.973428	0.020122	0.002153	0.020467	0.030307	6296.616121	0.005364	1174656.323371	92142.078574	0.078442	14664.855655	186952.212202	187526.498497	435057.897545	34126.695768	1178264.673441	436394.323497 
	383.854955	335.125000	318.009769	1.000001	35.000000	2072.000000	609757.750000	18938.500000	41772648.750000	39818.250000	41740.375000	0.000045	610051.785070	0.031059	0.018318	0.018316	3007.282616	3008.253281	671.402056	1.863819	673.265874	0.223668	55.130931	53.746293	0.130345	0.396068	0.034200	0.113710	0.012185	121848.473045	10521.322883	0.020126	0.002157	0.020408	0.030332	6278.328200	0.005368	1170266.786379	93421.489911	0.079829	14868.480132	186253.596245	186846.123363	433432.143103	34600.551819	1173989.747008	434811.017410 
	383.984437	335.462500	318.268733	1.000001	35.000000	2072.000000	610151.125000	19187.875000	41772177.875000	39825.250000	41748.750000	0.000045	610452.758111	0.031448	0.018706	0.018704	3005.307297	3006.254713	669.397106	1.863819	671.260925	0.223150	56.262608	54.877966	0.130345	0.396104	0.034235	0.113725	0.012200	121859.403971	10532.253810	0.020128	0.002159	0.020360	0.030351	6263.790521	0.005372	1166781.794986	95388.557805	0.081754	15181.548463	185698.943078	186318.482373	432141.405551	35329.095483	1170674.478270	433583.140100 
	384.117294	335.650000	318.534446	1.000001	35.000000	2072.000000	610600.875000	19018.125000	41771549.125000	39825.125000	41742.625000	0.000045	610896.977918	0.031147	0.018405	0.018403	3003.121958	3004.084411	667.218281	1.863819	669.082099	0.222586	55.317366	53.932719	0.130345	0.396151	0.034283	0.113745	0.012220	121873.999942	10546.849780	0.020132	0.002163	0.020309	0.030374	6247.966867	0.005376	1162994.573138	93745.535094	0.080607	14920.053484	185096.188477	185696.545431	430738.730792	34720.568553	1166766.730113	432135.825968 
	384.246774	335.950000	318.793407	1.000001	35.000000	2072.000000	611483.875000	19235.125000	41770973.375000	39825.000000	41750.000000	0.000045	611786.334776	0.031456	0.018715	0.018713	2998.756304	2999.697960	662.824025	1.863819	664.687843	0.221447	56.166020	54.781368	0.130345	0.396195	0.034326	0.113763	0.012238	121887.365680	10560.215518	0.020135	0.002166	0.020205	0.030418	6216.003538	0.005384	1155356.503532	95220.651323	0.082417	15154.825337	183880.552907	184504.001226	427909.816123	35266.907897	1159273.747953	429360.647390 
	384.375475	336.275000	319.050807	1.000001	35.000000	2072.000000	612074.750000	19394.750000	41770348.500000	39825.500000	41750.625000	0.000045	612381.952637	0.031687	0.018945	0.018943	2995.839640	2996.765945	659.883537	1.863819	661.747356	0.220683	56.801523	55.416866	0.130345	0.396242	0.034373	0.113783	0.012258	121901.871962	10574.721800	0.020139	0.002170	0.020135	0.030447	6194.555823	0.005389	1150245.365709	96325.270181	0.083743	15330.630750	183067.090702	183707.887521	426016.802114	35676.025993	1154271.614054	427508.005205 
	384.505735	336.400000	319.311328	1.000001	35.000000	2072.000000	612620.125000	19484.625000	41769598.875000	39817.125000	41757.375000	0.000045	612929.904774	0.031805	0.019063	0.019061	2993.161394	2994.078818	657.186245	1.863819	659.050064	0.219981	57.105299	55.720636	0.130345	0.396299	0.034430	0.113807	0.012282	121919.274460	10592.124299	0.020143	0.002174	0.020071	0.030474	6174.840109	0.005394	1145556.948390	96853.282502	0.084547	15414.666454	182320.906501	182971.377241	424280.351256	35871.586112	1149643.979820	425794.066600 
	384.638074	336.775000	319.576007	1.000001	35.000000	2072.000000	613229.500000	19479.000000	41769019.000000	39818.375000	41743.500000	0.000045	613538.793485	0.031765	0.019023	0.019020	2990.190918	2991.108306	654.207869	1.863819	656.071688	0.219204	56.926663	55.541995	0.130345	0.396342	0.034473	0.113825	0.012300	121932.736360	10605.586198	0.020146	0.002177	0.020000	0.030505	6153.035606	0.005399	1140379.952719	96542.770045	0.084658	15365.246901	181496.962703	182146.200297	422362.945452	35756.581498	1144459.236064	423873.791135 
	384.767815	337.025000	319.835488	1.000001	35.000000	2072.000000	614125.250000	19968.000000	41768556.250000	39827.625000	41755.000000	0.000045	614449.789415	0.032515	0.019772	0.019770	2985.757599	2986.628003	649.721290	1.863819	651.585109	0.218031	59.080717	57.696046	0.130345	0.396377	0.034508	0.113840	0.012315	121943.479268	10616.329106	0.020149	0.002180	0.019893	0.030550	6120.119221	0.005407	1132581.407195	100286.927460	0.088547	15961.147589	180255.786617	180961.064434	419474.595257	37143.306467	1137012.801926	421115.852565 
	384.896255	337.350000	320.092368	1.000001	35.000000	2072.000000	614194.125000	19992.125000	41767494.875000	39808.625000	41748.000000	0.000045	614519.412424	0.032550	0.019808	0.019805	2985.419323	2986.287356	649.366246	1.863819	651.230065	0.217937	59.180366	57.795686	0.130345	0.396457	0.034588	0.113873	0.012348	121968.119758	10640.969597	0.020155	0.002186	0.019885	0.030553	6117.481719	0.005408	1131964.271591	100460.122665	0.088748	15988.712440	180157.566513	180865.662018	419246.026515	37207.452839	1136413.370391	420893.840886 
	385.029115	337.587500	320.358088	1.000001	35.000000	2072.000000	614840.000000	19941.500000	41767014.500000	39813.125000	41741.625000	0.000045	615163.302727	0.032434	0.019691	0.019689	2982.294490	2983.166963	646.239335	1.863819	648.103154	0.217118	58.770927	57.386243	0.130345	0.396494	0.034625	0.113888	0.012364	121979.272099	10652.121937	0.020157	0.002188	0.019810	0.030585	6094.472538	0.005413	1126529.093310	99748.430332	0.088545	15875.443177	179292.531708	179994.004407	417232.997522	36943.863086	1130936.579755	418865.399909 
	385.194215	337.912500	320.688289	1.000001	34.000000	2072.000000	598381.625000	19512.625000	41766730.625000	39839.375000	41723.750000	0.000045	598699.684042	0.032609	0.019867	0.019864	2976.752930	2977.610759	640.679279	1.863819	642.543098	0.215657	59.183461	57.798775	0.130345	0.396515	0.034646	0.113897	0.012373	121985.862552	10658.712391	0.020159	0.002190	0.019115	0.029767	5880.500010	0.005268	1116864.637201	100465.490643	0.089953	15989.566780	177754.386964	178472.093984	413653.569334	37209.440979	1121374.126971	415323.750730 
	385.325779	338.200000	320.951417	1.000001	34.000000	2072.000000	598543.750000	19559.000000	41766194.750000	39829.000000	41717.375000	0.000045	598863.235760	0.032678	0.019935	0.019932	2975.939968	2976.793099	639.854349	1.863819	641.718167	0.215439	59.371512	57.986821	0.130345	0.396555	0.034687	0.113914	0.012390	121998.303526	10671.153365	0.020162	0.002193	0.019095	0.029775	5874.562475	0.005270	1115430.747571	100792.352082	0.090362	16041.588352	177526.176523	178249.476598	413122.499100	37330.500771	1119975.379579	414805.696141 
	385.454737	338.300000	321.209332	1.000001	34.000000	2072.000000	599583.250000	19484.250000	41765493.750000	39837.875000	41726.625000	0.000045	599899.749690	0.032496	0.019754	0.019751	2970.798104	2971.657965	634.709702	1.863819	636.573520	0.214081	58.730310	57.345614	0.130345	0.396608	0.034739	0.113937	0.012412	122014.578227	10687.428066	0.020166	0.002197	0.018975	0.029826	5837.529940	0.005279	1106488.352402	99677.809848	0.090085	15864.203587	176102.951256	176816.069396	409810.500890	36917.707351	1110969.009368	411470.003470 
	385.589416	338.587500	321.478690	1.000001	34.000000	2072.000000	599835.750000	19715.750000	41765331.750000	39836.500000	41728.625000	0.000045	600159.676900	0.032869	0.020126	0.020123	2969.511461	2970.348270	633.397807	1.863819	635.261626	0.213734	59.809950	58.425253	0.130345	0.396621	0.034752	0.113942	0.012417	122018.339310	10691.189148	0.020167	0.002198	0.018944	0.029839	5828.066545	0.005281	1104208.025224	101554.430965	0.091970	16162.876877	175740.026201	176481.714062	408965.935268	37612.752209	1108868.191183	410691.922660 
	385.720716	338.925000	321.741291	1.000001	34.000000	2072.000000	600778.125000	20201.125000	41764477.625000	39839.000000	41723.750000	0.000045	601117.659805	0.033625	0.020882	0.020879	2964.779041	2965.566220	628.604165	1.863819	630.467983	0.212463	61.956180	60.571476	0.130345	0.396685	0.034816	0.113969	0.012444	122038.169309	10711.019147	0.020171	0.002202	0.018831	0.029886	5793.409465	0.005290	1095875.743725	105284.983989	0.096074	16756.612361	174413.903464	175216.990556	405879.905083	38994.438514	1100921.692737	407748.775088 
	385.851496	339.162500	322.002850	1.000001	34.000000	2072.000000	601683.000000	20013.250000	41764058.750000	39833.125000	41732.000000	0.000045	602015.749515	0.033262	0.020519	0.020516	2960.356171	2961.162286	624.194545	1.863819	626.058363	0.211290	60.789988	59.405280	0.130345	0.396717	0.034848	0.113982	0.012457	122047.894316	10720.744154	0.020174	0.002205	0.018728	0.029931	5761.439690	0.005298	1088210.968526	103257.909492	0.094888	16433.993691	173194.017570	173971.962886	403041.099454	38243.670182	1093098.946982	404851.461845 
	385.983576	339.400000	322.267010	1.000001	34.000000	2072.000000	602443.500000	20034.750000	41763758.750000	39829.875000	41730.750000	0.000045	602776.543920	0.033256	0.020513	0.020510	2956.619757	2957.423436	620.451621	1.863819	622.315440	0.210292	60.694566	59.309856	0.130345	0.396739	0.034870	0.113991	0.012467	122054.859444	10727.709282	0.020175	0.002206	0.018639	0.029969	5734.230267	0.005304	1081705.040706	103092.042546	0.095305	16407.595167	172158.567818	172938.664423	400631.496558	38182.237980	1086606.536114	402446.865227 
	386.113837	339.662500	322.527531	1.000001	34.000000	2072.000000	602958.875000	20380.875000	41763240.375000	39831.500000	41731.625000	0.000045	603303.228076	0.033801	0.021058	0.021055	2954.038626	2954.806837	617.827985	1.863819	619.691804	0.209591	62.252701	60.867987	0.130345	0.396778	0.034910	0.114008	0.012483	122066.894681	10739.744519	0.020178	0.002209	0.018577	0.029995	5715.108467	0.005309	1077144.651931	105800.377801	0.098223	16838.639769	171432.759977	172257.745784	398942.463678	39185.325112	1082328.194739	400862.294348 
	386.246697	339.912500	322.793252	1.000001	34.000000	2072.000000	603632.500000	20180.000000	41762947.000000	39830.500000	41731.875000	0.000045	603969.723957	0.033431	0.020688	0.020685	2950.778769	2951.567397	614.584561	1.863819	616.448380	0.208723	61.091102	59.706385	0.130345	0.396801	0.034932	0.114017	0.012492	122073.706081	10746.555920	0.020180	0.002211	0.018500	0.030028	5691.431732	0.005315	1071506.951177	103781.287709	0.096855	16517.291855	170535.492745	171333.520410	396854.426362	38437.513966	1076521.110847	398711.522536 
	386.376177	340.212500	323.052212	1.000001	34.000000	2072.000000	604463.625000	20266.625000	41762579.125000	39831.000000	41733.250000	0.000045	604803.282098	0.033528	0.020785	0.020782	2946.711917	2947.491551	610.503720	1.863819	612.367538	0.207628	61.293555	59.908835	0.130345	0.396828	0.034959	0.114029	0.012504	122082.247220	10755.097058	0.020182	0.002213	0.018403	0.030070	5661.568065	0.005322	1064413.656847	104133.185210	0.097832	16573.298037	169406.560784	170215.325528	394227.280314	38567.846374	1069495.279627	396109.362825 
	386.505138	340.487500	323.310135	1.000001	34.000000	2072.000000	604995.750000	20326.750000	41762078.750000	39818.625000	41734.125000	0.000045	605337.124488	0.033598	0.020855	0.020852	2944.113233	2944.886645	607.892019	1.863819	609.755837	0.206925	61.445137	60.060413	0.130345	0.396866	0.034997	0.114045	0.012520	122093.864755	10766.714594	0.020185	0.002216	0.018341	0.030096	5642.405346	0.005327	1059874.013332	104396.657343	0.098499	16615.230896	168684.054651	169500.372245	392545.930864	38665.428646	1065003.092108	394445.589670 
	386.637737	340.775000	323.575332	1.000001	34.000000	2072.000000	606089.250000	20464.000000	41761495.500000	39828.625000	41739.625000	0.000045	606434.624887	0.033764	0.021021	0.021018	2938.785099	2939.544346	602.541798	1.863819	604.405617	0.205482	61.820988	60.436260	0.130345	0.396910	0.035041	0.114063	0.012538	122107.406566	10780.256404	0.020188	0.002219	0.018213	0.030151	5603.054857	0.005336	1050574.291882	105049.952383	0.099993	16719.205949	167203.959185	168037.780915	389101.589586	38907.389772	1055813.352473	391041.982397 
	386.772938	341.012500	323.845734	1.000001	34.000000	2072.000000	606044.625000	20728.875000	41761000.375000	39826.500000	41740.750000	0.000045	606399.021891	0.034204	0.021460	0.021457	2938.957641	2939.689563	602.680290	1.863819	604.544109	0.205519	63.115871	61.731139	0.130345	0.396947	0.035079	0.114079	0.012554	122118.902399	10791.752237	0.020191	0.002222	0.018216	0.030149	5604.062053	0.005336	1050815.017308	107300.702802	0.102112	17077.423720	167242.271797	168111.914737	389190.747151	39741.001038	1056279.149384	391214.499772 
	386.904757	341.287500	324.109373	1.000001	34.000000	2072.000000	607071.125000	20679.125000	41760615.125000	39828.000000	41732.125000	0.000045	607423.227264	0.034064	0.021320	0.021317	2934.002124	2934.739217	597.724711	1.863819	599.588530	0.204178	62.599393	61.214658	0.130345	0.396977	0.035108	0.114091	0.012566	122127.847210	10800.697048	0.020193	0.002224	0.018097	0.030200	5567.493888	0.005345	1042201.258918	106402.959087	0.102094	16934.543483	165871.350656	166733.571099	386000.466266	39408.503366	1047618.754028	388006.945936 
	387.033458	341.562500	324.366773	1.000001	34.000000	2072.000000	607818.250000	20982.000000	41760737.000000	39816.625000	41734.625000	0.000045	608180.293463	0.034520	0.021776	0.021773	2930.349862	2931.055456	594.042606	1.863819	595.906424	0.203179	63.858284	62.473549	0.130345	0.396967	0.035098	0.114087	0.012562	122125.017486	10797.867325	0.020192	0.002223	0.018009	0.030237	5540.253466	0.005352	1035801.045090	108591.156526	0.104838	17282.805646	164852.725795	165756.196183	383630.016700	40218.946861	1041477.721454	385732.489427 
	387.163980	341.837500	324.627818	1.000001	34.000000	2072.000000	608997.375000	20783.125000	41759937.375000	39819.250000	41738.000000	0.000045	609351.902468	0.034127	0.021383	0.021380	2924.715639	2925.442030	588.418317	1.863819	590.282135	0.201647	62.585332	61.200591	0.130345	0.397028	0.035159	0.114112	0.012587	122143.583472	10816.433311	0.020197	0.002228	0.017873	0.030295	5498.487164	0.005362	1026024.939266	106378.507842	0.103680	16930.651950	163296.811462	164172.152356	380009.236765	39399.447349	1031524.872665	382046.249135 
	387.296838	342.100000	324.893533	1.000001	34.000000	2072.000000	609254.875000	20895.125000	41759184.125000	39812.125000	41746.750000	0.000045	609613.081356	0.034296	0.021553	0.021549	2923.462592	2924.177436	587.143489	1.863819	589.007307	0.201298	63.053528	61.668781	0.130345	0.397085	0.035216	0.114136	0.012611	122161.072915	10833.922753	0.020201	0.002232	0.017842	0.030308	5488.983357	0.005364	1023809.040607	107192.312946	0.104700	17060.172952	162944.140516	163834.802254	379188.533558	39700.856647	1029405.237787	381261.199180 
	387.425277	342.300000	325.150412	1.000001	34.000000	2072.000000	609823.000000	20846.500000	41758966.750000	39814.250000	41741.500000	0.000045	610179.209652	0.034185	0.021441	0.021438	2920.750184	2921.470089	584.433188	1.863819	586.297006	0.200558	62.668907	61.284158	0.130345	0.397101	0.035232	0.114143	0.012618	122166.120105	10838.969943	0.020202	0.002233	0.017776	0.030337	5468.785994	0.005369	1019098.010804	106523.763397	0.104527	16953.770071	162194.357430	163078.017837	377443.707705	39453.245702	1024650.217290	379500.080478 
	387.555797	342.587500	325.411453	1.000001	34.000000	2072.000000	611091.625000	21029.875000	41758395.625000	39813.750000	41736.500000	0.000045	611453.374991	0.034414	0.021670	0.021666	2914.663835	2915.364944	578.320282	1.863819	580.184100	0.198882	63.205666	61.820913	0.130345	0.397144	0.035275	0.114161	0.012636	122179.381031	10852.230869	0.020205	0.002236	0.017628	0.030400	5423.092502	0.005380	1008472.593791	107456.748222	0.106554	17102.259100	160503.271130	161411.856162	373508.368071	39798.795638	1014181.406439	375622.743126 
	387.687618	342.787500	325.675093	1.000001	34.000000	2072.000000	611713.500000	21206.250000	41757872.000000	39797.375000	41742.500000	0.000045	612080.967782	0.034667	0.021923	0.021920	2911.675306	2912.358191	575.306411	1.863819	577.170230	0.198053	63.878099	62.493342	0.130345	0.397184	0.035315	0.114178	0.012653	122191.539158	10864.388997	0.020208	0.002239	0.017554	0.030431	5400.487496	0.005386	1003233.902248	108625.559315	0.108275	17288.281016	159669.508136	160602.728771	371568.111944	40231.688635	1009097.505078	373739.816696 
