Time,Sample,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring     ,C*     ,Measured     ,Corrected     ,Corrected     ,Stiffness*,Total     ,Stiffness     ,Inertia     ,Sample     ,Ratio of     ,Total     ,Sample     ,Total Applied,Static Force,Static     ,Static     ,Static     ,Static Stress,Static     ,Static Strain,Static     ,Dynamic Force,Displacement,Dynamic     ,Dynamic     ,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage     ,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus
          ,,,          ,     ,,,,               ,               ,               ,Stiffness     ,          ,Tan Delta     ,Total Tan Delta,Total Delta,          ,Stiffness',Less Spring,          ,Stiffness',Sample to Total,Stiffness'',Stiffness'',Static Force,          ,Force Corrected,Displacement,Displacement Co,          ,Stress Correcte,          ,Strain Correcte,          ,Amplitude     ,Stress     ,Strain     ,,          ,          ,               ,Viscosity     ,Viscosity     ,Modulus     ,Modulus     ,,
6.850045,40.7375,40.70009,1.000001,332,2296,976123.25,218089.75,43778666,40989.875,44081.25,0.000044,1000189.851101,0.223424,0.210092,0.207081,17399.170422,17072.766534,14757.786072,1.863819,14759.64989,0.86442,3597.292025,3595.920345,1.298232,1.41458,0.039225,0.050259,0.016703,435188.401665,12067.226361,0.008895,0.002956,0.748145,0.048563,230163.041711,0.008595,25655136.711465,6250407.613933,0.243632,994782.480066,4083138.588812,4202572.178808,9501902.485728,2314965.782938,26405560.68377,9779837.290285
6.979261,40.95,40.958523,1.000001,332,2296,975914,217872.5,43782890,40993.375,44080.875,0.000044,999938.278921,0.22325,0.209919,0.206914,17403.547839,17077.675128,14762.729389,1.863819,14764.593208,0.864461,3595.352755,3593.981096,1.298232,1.414269,0.038913,0.050125,0.016836,435092.711944,11971.53664,0.008872,0.00298,0.74818,0.048553,230173.958033,0.008593,25663729.156805,6247036.823335,0.243419,994246.002505,4084506.117878,4203773.940221,9505084.872891,2313717.341976,26413111.579402,9782633.918297
7.110041,41.2,41.220083,1.000001,332,2296,975512.375,217731.875,43786895.125,40986.125,44083.875,0.000044,999515.664294,0.223197,0.209867,0.206865,17410.906397,17085.095098,14770.18224,1.863819,14772.046058,0.864522,3596.028965,3594.657325,1.298232,1.413974,0.038619,0.049998,0.016963,435001.983895,11880.808591,0.008849,0.003002,0.748233,0.048533,230190.141983,0.00859,25676683.657406,6248212.240715,0.243342,994433.075843,4086567.889051,4205821.471978,9509882.836076,2314152.681746,26425976.611045,9787398.744831
7.242382,41.4,41.484763,1.000001,332,2296,974579.375,217575.375,43791746.625,41000.25,44093.5,0.000044,998570.979942,0.223251,0.20992,0.206915,17427.377746,17101.118239,14786.245151,1.863819,14788.10897,0.864651,3600.317083,3598.945468,1.298232,1.413617,0.038261,0.049845,0.017116,434892.087241,11770.911937,0.008822,0.003029,0.748345,0.048486,230224.55646,0.008582,25704604.116189,6255665.864152,0.243368,995619.355917,4091011.564559,4210419.637427,9520223.746736,2316913.283019,26454867.759524,9798099.170194
7.376542,41.7125,41.753084,1.000001,332,2296,973996.25,217001.75,43796525,41008.625,44091,0.000044,997876.973638,0.222795,0.209467,0.206481,17439.498188,17114.613188,14799.779209,1.863819,14801.643028,0.86476,3595.392801,3594.021208,1.298232,1.413265,0.03791,0.049694,0.017268,434783.851638,11662.676334,0.008795,0.003056,0.748439,0.048457,230253.578234,0.008576,25728128.936065,6247106.545196,0.242812,994257.099075,4094755.652962,4213735.995115,9528936.642987,2313743.164888,26475705.065925,9805816.691083
7.505762,42.0125,42.011524,1.000001,332,2296,973125.25,217133.25,43801195,41016.375,44093.25,0.000044,997055.465079,0.22313,0.209799,0.2068,17453.867195,17127.59808,14812.802265,1.863819,14814.666083,0.864865,3603.845088,3602.473518,1.298232,1.412921,0.037566,0.049546,0.017415,434678.07527,11556.899966,0.008769,0.003082,0.74853,0.048414,230281.468198,0.008569,25750765.534625,6261798.301243,0.243169,996595.36282,4098358.376664,4217788.958775,9537320.568379,2319184.556016,26501170.607818,9815248.373266
7.634722,42.3,42.269444,1.000001,332,2296,972309.5,216524,43806309.5,41023.5,44100.625,0.000044,996126.701964,0.22269,0.209362,0.206381,17470.140735,17145.127012,14830.372925,1.863819,14832.236744,0.865005,3600.028211,3598.656665,1.298232,1.412545,0.037189,0.049384,0.017577,434562.235896,11441.060592,0.008741,0.003111,0.748652,0.048373,230318.899184,0.008562,25781306.7535,6255163.869757,0.242624,995539.461091,4103219.158765,4222263.170794,9548632.130926,2316727.359169,26529282.933309,9825660.34567
7.762644,42.525,42.525288,1.000001,332,2296,971687.875,216410.625,43811422.125,41030,44102.5,0.000044,995495.29634,0.222716,0.209388,0.206406,17481.221396,17155.941624,14841.22918,1.863819,14843.092998,0.865093,3602.746946,3601.375425,1.298232,1.412168,0.036813,0.049223,0.017739,434446.444204,11325.2689,0.008712,0.00314,0.748727,0.048342,230342.201089,0.008556,25800177.030961,6259889.602651,0.24263,996291.584245,4106222.454322,4225359.128549,9555621.122578,2318477.630612,26548735.424994,9832864.97222
7.892123,42.825,42.784247,1.000001,332,2296,971254.625,215956.125,43816956.375,41034.25,44107.625,0.000044,994973.665234,0.222348,0.209022,0.206055,17490.38621,17166.231996,14851.56455,1.863819,14853.428368,0.865176,3598.601425,3597.229931,1.298232,1.411761,0.036405,0.049048,0.017914,434321.109336,11199.934032,0.008681,0.003171,0.7488,0.04832,230364.429516,0.008552,25818141.910755,6252683.929313,0.242182,995144.766623,4109081.651478,4227867.680646,9562274.781761,2315808.862708,26564497.135157,9838702.642651
8.021083,43.025,43.042165,1.000001,332,2296,970710.75,215720.75,43822199.5,41041.625,44109.125,0.000044,994391.674415,0.22223,0.208904,0.205943,17500.622865,17176.712536,14862.087644,1.863819,14863.951463,0.865261,3598.784485,3597.413017,1.298232,1.411375,0.036019,0.048882,0.01808,434202.373226,11081.197922,0.008652,0.0032,0.748873,0.048293,230386.990598,0.008547,25836433.092058,6253002.166828,0.242023,995195.415657,4111992.781091,4230708.988703,9569049.293355,2315926.728455,26582349.614336,9845314.671976
8.150825,43.35,43.30165,1.000001,332,2296,969944.375,216173.125,43827714.375,41043.25,44116.625,0.000044,993741.873208,0.222872,0.209543,0.206554,17512.066406,17185.75602,14871.175808,1.863819,14873.039627,0.865334,3611.692035,3610.320593,1.298232,1.410969,0.035613,0.048707,0.018254,434077.488931,10956.313627,0.008621,0.003231,0.748937,0.048255,230406.559391,0.008541,25852230.084779,6275438.039874,0.242743,998766.192926,4114506.948577,4233993.544872,9574900.0314,2324236.311064,26602987.105749,9852958.187314
8.279263,43.575,43.558526,1.000001,332,2296,968648.375,215265.625,43834150.625,41055.25,44119.125,0.000044,992279.680179,0.222233,0.208908,0.205946,17537.871652,17213.358655,14898.830486,1.863819,14900.694304,0.865553,3606.541518,3605.170106,1.298232,1.410495,0.03514,0.048504,0.018458,433931.747715,10810.572411,0.008585,0.003267,0.749126,0.04819,230464.856022,0.008529,25900299.283126,6266485.494099,0.241946,997341.352142,4122157.393044,4241093.178146,9592703.438195,2320920.55337,26647595.45256,9869479.797244
8.408483,43.8875,43.816967,1.000001,332,2296,967957.125,215739.625,43839967.875,41059.75,44126.5,0.000044,991707.91145,0.222881,0.209552,0.206563,17547.983103,17221.064435,14906.583206,1.863819,14908.447025,0.865616,3619.300902,3617.929518,1.298232,1.410067,0.034712,0.04832,0.018642,433800.03005,10678.854746,0.008552,0.003299,0.74918,0.048156,230481.598317,0.008523,25913775.016195,6288663.829286,0.242676,1000871.14102,4124302.120875,4244008.838961,9597694.450443,2329134.751587,26665915.104263,9876264.853431
8.538484,44.125,44.076968,1.000001,332,2296,966468.875,215003.625,43846258.625,41070.125,44129.5,0.000044,990095.270722,0.222463,0.209136,0.206165,17576.564789,17250.640714,14936.210145,1.863819,14938.073963,0.86585,3618.335448,3616.964094,1.298232,1.409604,0.034249,0.048121,0.018841,433657.598611,10536.423307,0.008517,0.003335,0.749382,0.048081,230543.720882,0.00851,25965272.386585,6286985.734758,0.242131,1000604.064192,4132498.175436,4251911.295319,9616767.550587,2328513.235095,26715567.741274,9894654.71899
8.667443,44.375,44.334887,1.000001,332,2296,965558.25,214926.5,43852639.5,41066.25,44140.125,0.000044,989189.63528,0.222593,0.209266,0.206289,17592.656709,17266.025746,14951.646454,1.863819,14953.510272,0.865972,3623.810132,3622.438809,1.298232,1.409134,0.033779,0.047919,0.019042,433513.134554,10391.95925,0.008481,0.00337,0.749488,0.048036,230576.336072,0.008502,25992103.687897,6296501.852234,0.242247,1002118.600128,4136768.506286,4256418.137745,9626705.069592,2332037.72305,26743885.089822,9905142.62586
8.796667,44.65,44.593335,1.000001,332,2296,964404.125,214650.375,43859246.375,41083.125,44142,0.000044,988003.086941,0.222573,0.209246,0.20627,17613.784718,17286.886682,14972.560367,1.863819,14974.424185,0.866137,3627.857493,3626.486201,1.298232,1.408648,0.033293,0.04771,0.019251,433363.562223,10242.386919,0.008444,0.003407,0.749631,0.047978,230620.212195,0.008492,26028456.12885,6303537.005264,0.242179,1003238.278621,4142554.172374,4262304.789049,9640168.936611,2334643.335283,26780872.0401,9918841.496333
8.924844,45,44.849688,1.000001,332,2296,963686.625,214344.375,43865810.125,41092.25,44147.75,0.000044,987236.25455,0.222421,0.209095,0.206125,17627.466165,17300.878421,14986.604621,1.863819,14988.468439,0.866248,3628.181941,3626.81068,1.298232,1.408165,0.03281,0.047502,0.019459,433214.974639,10093.799335,0.008407,0.003444,0.749727,0.047942,230649.84262,0.008485,26052867.768708,6304101.012941,0.241973,1003328.04316,4146439.402449,4266102.071021,9649210.284707,2334852.227015,26804731.085298,9927678.17974
9.055885,45.225,45.111769,1.000001,332,2296,962704.25,214216.25,43872783.5,41088.5,44147.875,0.000044,986249.49923,0.222515,0.209188,0.206214,17645.102671,17317.908151,15003.690016,1.863819,15005.553835,0.866383,3633.385784,3632.014556,1.298232,1.407652,0.032297,0.047282,0.01968,433057.123322,9935.948018,0.008368,0.003483,0.749844,0.047893,230685.715167,0.008477,26082565.502847,6313146.359121,0.242045,1004767.653576,4151165.939892,4271034.616833,9660209.445499,2338202.35523,26835723.209222,9939156.744156
9.185624,45.5125,45.371248,1.000001,332,2296,961783.375,214203.875,43879892.625,41107.25,44157.125,0.000044,985347.938797,0.222715,0.209387,0.206405,17661.247351,17333.098412,15018.936891,1.863819,15020.80071,0.866503,3640.043987,3638.672792,1.298232,1.407129,0.031774,0.047057,0.019904,432896.208855,9775.03355,0.008329,0.003523,0.749948,0.047847,230717.760392,0.008469,26109067.530919,6324719.666822,0.242242,1006609.601245,4155383.86532,4275567.559691,9670025.011452,2342488.76549,26864204.551745,9949705.389535
9.355404,45.7,45.710809,1.000001,338,2300,967556,214604.5,43930488.5,41144.375,44212,0.000044,991069.979646,0.221801,0.208478,0.205534,17876.614743,17548.265928,15234.503408,1.863819,15236.367226,0.868163,3669.349726,3667.978768,1.319087,1.424263,0.048907,0.045457,0.021505,438167.232732,15046.057428,0.008045,0.003806,0.764964,0.048132,235337.187792,0.008519,26483763.98346,6375659.140777,0.240738,1014716.863901,4215018.61066,4335439.101417,9808801.475356,2361355.237325,27240388.841039,10089032.904088
9.484894,45.9375,45.969788,1.000001,338,2300,966612.625,215221.625,43940494.375,41151,44223,0.000044,990282.946777,0.222656,0.209328,0.206348,17890.822282,17559.23598,15245.55155,1.863819,15247.415369,0.868249,3686.628177,3685.257265,1.319087,1.423527,0.048171,0.04514,0.021821,437940.864028,14819.688724,0.007989,0.003862,0.76504,0.048086,235360.717871,0.008511,26502967.799968,6405692.524032,0.241697,1019496.821518,4218074.990563,4339531.126181,9815913.999988,2372478.712605,27266099.811278,10098555.485659
9.613065,46.275,46.22613,1.000001,338,2300,965306.5,214827,43950142.75,41164.5,44236.125,0.000044,988922.281512,0.222548,0.209221,0.206246,17915.438393,17583.842447,15270.233063,1.863819,15272.096881,0.868438,3689.923124,3688.552257,1.319087,1.422817,0.047462,0.044835,0.022127,437722.601175,14601.425871,0.007935,0.003916,0.765206,0.048021,235411.847189,0.008499,26545869.05984,6411419.859174,0.241522,1020408.354494,4224902.932727,4346382.173819,9831803.355496,2374599.947842,27309146.247233,10114498.610086
9.741765,46.5,46.48353,1.000001,338,2300,964265,214634.75,43959738.5,41177.5,44241.25,0.000044,987863.890489,0.222589,0.209262,0.206285,17934.632879,17602.588239,15289.053242,1.863819,15290.917061,0.868582,3694.588702,3693.217879,1.319087,1.422112,0.046756,0.044531,0.02243,437505.546171,14384.370867,0.007882,0.00397,0.765333,0.047969,235450.967897,0.00849,26578582.185685,6419529.615244,0.24153,1021699.061238,4230109.384285,4351746.129401,9843919.328032,2377603.561202,27342849.000831,10126981.111419
9.871505,46.825,46.74301,1.000001,338,2300,963371.5,214709.25,43969719,41186.625,44248.75,0.000044,987007.957946,0.222873,0.209544,0.206555,17950.185778,17616.888975,15303.431086,1.863819,15305.294904,0.868693,3702.587275,3701.216498,1.319087,1.421378,0.046023,0.044216,0.022746,437279.806471,14158.631167,0.007826,0.004026,0.765431,0.047924,235481.069444,0.008482,26603573.668234,6433432.767559,0.241826,1023911.8149,4234086.899117,4356132.146064,9853175.432679,2382752.876874,27370407.178115,10137187.843746
9.999945,47.1,46.999891,1.000001,338,2300,962076.25,214274.75,43979555.5,41199.5,44253.875,0.000044,985649.217167,0.222721,0.209393,0.206411,17974.930534,17641.779382,15328.397226,1.863819,15330.261045,0.868883,3705.16624,3703.795507,1.319087,1.420655,0.0453,0.043904,0.023057,437057.341972,13936.166668,0.007771,0.004081,0.765598,0.04786,235532.446394,0.008471,26646969.666681,6437915.587275,0.2416,1024625.277252,4240993.581309,4363013.123461,9869248.024697,2384413.180472,27413641.668445,10153200.617942
10.166605,47.35,47.333211,1.000001,344,2305,962143.75,214773.5,44045488,41250,44316.75,0.000044,985823.641412,0.223224,0.209893,0.20689,18290.775336,17950.819498,15637.938242,1.863819,15639.802061,0.871168,3779.274387,3777.903952,1.345156,1.441878,0.066523,0.041819,0.025142,443586.628769,20465.453465,0.007402,0.00445,0.781238,0.047861,240343.88891,0.008471,27185012.042371,6566730.449505,0.241557,1045126.783079,4326625.617159,4451064.953892,10068522.978656,2432122.388705,27966888.07394,10358106.694052
10.332486,47.7,47.664972,1.000001,351,2309,972061.125,216767.875,44101923.875,41293.125,44383.75,0.000044,995937.318494,0.222998,0.209669,0.206675,18473.450116,18131.431027,15818.969227,1.863819,15820.833045,0.872474,3813.332658,3811.962471,1.366011,1.458588,0.083233,0.040034,0.026927,448727.257999,25606.082695,0.007086,0.004766,0.79833,0.048353,245602.339869,0.008558,27499679.035474,6625930.767313,0.240946,1054548.798827,4376706.384867,4501958.679113,10185066.309435,2454048.432338,28286663.033792,10476541.864368
10.463786,47.9875,47.927571,1.000001,351,2309,970924.875,217393.375,44119492.375,41305.125,44402.5,0.000044,994964.819673,0.223903,0.210569,0.207537,18491.506441,18145.886007,15833.553033,1.863819,15835.416851,0.872583,3832.772179,3831.402068,1.366011,1.457298,0.081942,0.039478,0.027483,448330.357501,25209.182196,0.006987,0.004864,0.79843,0.048297,245632.932005,0.008548,27525028.521931,6659720.560908,0.241951,1059926.607243,4380740.877745,4507142.670328,10194455.008122,2466563.170707,28319235.037029,10488605.56927
10.596906,48.25,48.193812,1.000001,351,2309,969834.25,217435,44135195.75,41325.25,44421.5,0.000044,993909.679849,0.224198,0.210862,0.207817,18511.137123,18164.1205,15851.901971,1.863819,15853.76579,0.872717,3841.977035,3840.606992,1.366011,1.456145,0.080789,0.038982,0.02798,447975.638878,24854.463574,0.006899,0.004952,0.798553,0.048242,245670.708754,0.008538,27556922.539149,6675720.505521,0.242252,1062473.075501,4385816.964219,4512675.423715,10206267.607092,2472489.076119,28353998.379355,10501480.881243
10.726387,48.5,48.452773,1.000001,351,2309,968892.25,217438.5,44150089,41342.875,44429.875,0.000044,992991.285658,0.22442,0.211082,0.208028,18528.257637,18180.151136,15868.040535,1.863819,15869.904354,0.872835,3849.397935,3848.027956,1.366011,1.455051,0.079696,0.03851,0.028451,447639.259503,24518.084199,0.006816,0.005036,0.798661,0.048196,245703.970383,0.00853,27584974.495539,6688619.581646,0.242473,1064526.025601,4390281.568206,4517497.969818,10216657.22057,2477266.511721,28384299.354177,10512703.46451
10.855347,48.7875,48.710693,1.000001,351,2309,968133,217087.25,44164383.75,41356.25,44441,0.000044,992173.563345,0.224233,0.210896,0.207851,18543.52812,18195.866207,15883.858635,1.863819,15885.722453,0.872951,3849.343868,3847.97395,1.366011,1.454002,0.078647,0.038058,0.028903,447316.43387,24195.258566,0.006736,0.005116,0.798766,0.048158,245736.47745,0.008523,27612469.423394,6688525.708909,0.242228,1064511.085303,4394657.518417,4521747.290032,10226840.527183,2477231.744041,28410998.641664,10522592.089505
10.989767,49.0625,48.979533,1.000001,351,2309,966821.25,216675,44179301,41378.375,44453.625,0.000044,990803.403848,0.224111,0.210775,0.207734,18569.171543,18221.551225,15909.650581,1.863819,15911.5144,0.873136,3852.573154,3851.203299,1.366011,1.452907,0.077552,0.037586,0.029375,446979.587351,23858.412047,0.006652,0.005199,0.798936,0.048092,245788.53749,0.008512,27657300.833131,6694138.944728,0.242039,1065404.458822,4401792.65323,4528892.273273,10243444.753012,2479310.72027,28455891.930945,10539219.233683
11.121847,49.3,49.243693,1.000001,351,2309,965547.25,216036,44193916.75,41392.5,44466.75,0.000044,989420.560368,0.223745,0.210411,0.207386,18595.124368,18248.442466,15936.646007,1.863819,15938.509826,0.873328,3851.61014,3850.240348,1.366011,1.451834,0.076479,0.037124,0.029837,446649.585756,23528.410452,0.006571,0.005281,0.799112,0.048028,245842.765599,0.008501,27704224.123985,6692465.147972,0.241568,1065138.066006,4409260.721,4536088.535887,10260823.749624,2478690.795545,28501107.418288,10555965.710477
11.255747,49.55,49.511494,1.000001,351,2309,964622.75,215945.75,44207796,41408.625,44482.75,0.000044,988498.668062,0.223865,0.210531,0.207501,18612.466528,18265.063205,15953.365149,1.863819,15955.228967,0.873449,3857.332177,3855.962443,1.366011,1.450816,0.075461,0.036685,0.030276,446336.246667,23215.071363,0.006493,0.005359,0.799222,0.047982,245876.726755,0.008492,27733285.237891,6702411.260202,0.241674,1066721.037678,4413885.937266,4540956.159161,10271587.125145,2482374.540815,28531691.621548,10567293.193166
